Category,Name,Portion(fl oz),Calories,Calories from fat,Total Fat(g),Saturated fat(g),Trans fat(g),Cholesterol(mg),Sodium(mg),Total Carbohydrate(g),Dietary Fiber(g),Sugars(g),Protein(g),Caffeine(mg),Size,Milk,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,12,420,150,17,10,0,50,280,58,3,52,10,20,Tall,Whole Milk,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,12,300,60,7,4,0,20,220,51,3,46,10,20,Tall,2% Milk,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,12,390,120,14,8,0,45,290,58,3,52,10,20,Tall,2% Milk,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,12,300,50,6,1.5,0,0,200,54,4,46,8,20,Tall,Soy (United States),No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,12,390,110,13,6,0,25,270,61,4,52,9,20,Tall,Soy (United States),Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,310,70,8,2,0,0,290,57,5,48,5,25,Grande,Almond,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,420,140,16,7,0,30,370,65,5,55,5,25,Grande,Almond,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,340,90,10,8,0,0,280,62,4,54,3,25,Grande,Coconut,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,450,160,18,13,0,30,360,69,4,61,4,25,Grande,Coconut,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,340,25,3,1.5,0,5,280,66,4,59,13,25,Grande,Nonfat milk,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,440,100,11,7,0,35,370,74,4,66,14,25,Grande,Nonfat milk,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,430,120,13,7,0,30,280,66,4,59,13,25,Grande,Whole Milk,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,530,190,21,12,0.5,60,370,73,4,65,13,25,Grande,Whole Milk,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,390,80,9,5,0,25,300,66,4,59,13,25,Grande,2% Milk,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,490,150,17,10,0,55,380,73,4,65,13,25,Grande,2% Milk,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,390,70,7,2,0,0,260,70,5,59,11,25,Grande,Soy (United States),No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,16,490,140,16,7,0,30,350,77,5,66,12,25,Grande,Soy (United States),Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,410,90,10,2.5,0,0,360,75,7,64,6,35,Venti,Almond,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,510,160,18,7,0,30,450,83,7,71,6,35,Venti,Almond,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,450,110,12,10,0,0,350,81,5,71,4,35,Venti,Coconut,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,550,180,20,15,0,30,440,88,5,78,5,35,Venti,Coconut,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,440,35,3.5,2,0,10,350,87,5,78,17,35,Venti,Nonfat milk,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,550,110,12,7,0,35,440,94,5,85,17,35,Venti,Nonfat milk,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,550,150,16,9,0,40,360,86,5,77,16,35,Venti,Whole Milk,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,650,220,24,14,0.5,70,440,93,5,84,16,35,Venti,Whole Milk,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,510,100,11,7,0,30,370,86,5,77,16,35,Venti,2% Milk,No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,610,170,19,12,0.5,60,460,93,5,84,17,35,Venti,2% Milk,Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,510,80,9,2.5,0,0,330,91,6,78,14,35,Venti,Soy (United States),No Whipped Cream
kids-drinks-and-other,Salted Caramel Hot Chocolate,20,610,160,17,8,0,30,420,99,6,85,14,35,Venti,Soy (United States),Whipped Cream
kids-drinks-and-other,Steamed Apple Juice,8,120,0,0,0,0,0,10,30,0,27,0,0,Kids,,
kids-drinks-and-other,Steamed Apple Juice,8,120,0,0,0,0,0,10,30,0,27,0,0,Short,,
kids-drinks-and-other,Steamed Apple Juice,12,170,0,0,0,0,0,15,44,0,39,0,0,Tall,,
kids-drinks-and-other,Steamed Apple Juice,16,220,0,0,0,0,0,20,55,0,50,0,0,Grande,,
kids-drinks-and-other,Steamed Apple Juice,20,280,0,0,0,0,0,25,69,0,62,0,0,Venti,,
kids-drinks-and-other,Vanilla Crème,8,110,40,4.5,4,0,0,80,16,0,16,0,0,Kids,Coconut,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,100,0,0,0,0,5,80,19,0,19,6,0,Kids,Nonfat milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,150,45,5,3.5,0,25,85,20,0,20,6,0,Kids,Nonfat milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,150,60,6,3.5,0,20,80,19,0,19,6,0,Kids,Whole Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,200,100,11,7,0,35,85,20,0,19,6,0,Kids,Whole Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,130,35,4,2,0,15,90,19,0,19,6,0,Kids,2% Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,180,80,9,5,0,35,90,20,0,19,6,0,Kids,2% Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,130,25,3,0,0,0,70,21,1,19,5,0,Kids,Soy (United States),No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,180,70,8,3.5,0,20,70,22,1,20,5,0,Kids,Soy (United States),Whipped Cream
kids-drinks-and-other,Vanilla Crème,24,200,45,5,0,0,0,140,38,1,33,3,225,Short,Almond,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,110,40,4.5,4,0,0,80,16,0,16,0,0,Short,Coconut,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,150,80,9,7,0,20,80,17,0,17,1,0,Short,Coconut,Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,100,0,0,0,0,5,80,19,0,19,6,0,Short,Nonfat milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,150,45,5,3.5,0,25,85,20,0,20,6,0,Short,Nonfat milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,150,60,6,3.5,0,20,80,19,0,19,6,0,Short,Whole Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,200,100,11,7,0,35,85,20,0,19,6,0,Short,Whole Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,130,35,4,2,0,15,90,19,0,19,6,0,Short,2% Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,180,80,9,5,0,35,90,20,0,19,6,0,Short,2% Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,130,25,3,0,0,0,70,21,1,19,5,0,Short,Soy (United States),No Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,180,70,8,3.5,0,20,70,22,1,20,5,0,Short,Soy (United States),Whipped Cream
kids-drinks-and-other,Vanilla Crème,8,90,30,3.5,0,0,0,90,14,1,12,1,0,Tall,Almond,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,160,60,7,6,0,0,125,25,0,24,1,0,Tall,Coconut,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,220,110,12,10,0,20,125,26,0,25,1,0,Tall,Coconut,Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,160,0,0,0,0,5,120,29,0,29,10,0,Tall,Nonfat milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,210,60,6,4,0,30,125,30,0,29,10,0,Tall,Nonfat milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,240,90,9,5,0,30,125,28,0,28,9,0,Tall,Whole Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,290,140,15,9,0,50,130,30,0,29,9,0,Tall,Whole Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,200,50,6,3.5,0,25,135,28,0,28,10,0,Tall,2% Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,260,110,12,7,0,45,140,30,0,29,10,0,Tall,2% Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,200,40,4.5,0.5,0,0,105,32,1,29,8,0,Tall,Soy (United States),No Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,260,90,10,4.5,0,20,110,33,1,29,8,0,Tall,Soy (United States),Whipped Cream
kids-drinks-and-other,Vanilla Crème,12,130,45,5,0,0,0,135,21,1,19,2,0,Grande,Almond,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,210,80,9,8,0,0,160,33,0,32,1,0,Grande,Coconut,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,280,140,15,12,0,25,160,34,0,33,1,0,Grande,Coconut,Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,210,5,0,0,0,10,160,38,0,38,13,0,Grande,Nonfat milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,270,70,7,4.5,0,35,160,39,0,39,13,0,Grande,Nonfat milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,310,110,12,7,0,40,160,37,0,37,12,0,Grande,Whole Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,370,170,19,11,0.5,65,170,39,0,38,12,0,Grande,Whole Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,270,70,7,5,0,30,180,37,0,37,12,0,Grande,2% Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,330,130,14,8,0,55,180,39,0,38,13,0,Grande,2% Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,260,50,6,0.5,0,0,135,42,1,38,10,0,Grande,Soy (United States),No Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,330,110,13,5,0,25,140,44,1,39,10,0,Grande,Soy (United States),Whipped Cream
kids-drinks-and-other,Vanilla Crème,16,180,60,7,0.5,0,0,180,27,2,25,2,0,Venti,Almond,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,270,100,11,11,0,0,200,41,0,40,1,0,Venti,Coconut,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,330,160,18,14,0,25,200,42,0,41,1,0,Venti,Coconut,Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,260,5,0,0,0,10,200,48,0,48,16,0,Venti,Nonfat milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,330,70,7,4.5,0,35,210,49,0,48,16,0,Venti,Nonfat milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,390,140,16,9,0,50,210,47,0,47,15,0,Venti,Whole Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,450,200,22,13,0.5,75,210,48,0,48,15,0,Venti,Whole Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,340,90,10,6,0,40,230,47,0,47,16,0,Venti,2% Milk,No Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,400,150,16,9,0,65,230,48,0,48,16,0,Venti,2% Milk,Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,340,70,7,1,0,0,170,53,2,48,13,0,Venti,Soy (United States),No Whipped Cream
kids-drinks-and-other,Vanilla Crème,20,400,130,14,5,0,25,180,55,2,49,13,0,Venti,Soy (United States),Whipped Cream
tea,Chai Tea Latte,8,90,15,2,0,0,0,55,19,1,17,1,50,Short,Almond,
tea,Chai Tea Latte,8,100,20,2.5,2.5,0,0,50,21,0,19,1,50,Short,Coconut,
tea,Chai Tea Latte,8,100,0,0,0,0,0,50,22,0,21,4,50,Short,Nonfat milk,
tea,Chai Tea Latte,8,130,30,3.5,2,0,10,55,22,0,21,4,50,Short,Whole Milk,
tea,Chai Tea Latte,8,120,20,2,1,0,10,55,22,0,21,4,50,Short,2% Milk,
tea,Chai Tea Latte,8,120,15,1.5,0,0,0,45,24,0,21,3,50,Short,Soy (United States),
tea,Chai Tea Latte,12,140,25,2.5,0,0,0,80,29,1,26,1,70,Tall,Almond,
tea,Chai Tea Latte,12,160,35,3.5,3.5,0,0,75,31,0,29,1,70,Tall,Coconut,
tea,Chai Tea Latte,12,160,0,0,0,0,5,80,34,0,32,6,70,Tall,Nonfat milk,
tea,Chai Tea Latte,12,200,50,6,3,0,15,80,34,0,32,6,70,Tall,Whole Milk,
tea,Chai Tea Latte,12,190,30,3.5,1.5,0,15,90,34,0,32,6,70,Tall,2% Milk,
tea,Chai Tea Latte,12,180,25,2.5,0,0,0,70,36,1,32,5,70,Tall,Soy (United States),
tea,Chai Tea Latte,16,190,30,3.5,0,0,0,105,38,1,35,2,95,Grande,Almond,
tea,Chai Tea Latte,16,210,45,4.5,4.5,0,0,95,41,0,39,1,95,Grande,Coconut,
tea,Chai Tea Latte,16,210,0,0,0,0,5,105,45,0,43,8,95,Grande,Nonfat milk,
tea,Chai Tea Latte,16,270,60,7,4,0,20,105,45,0,42,7,95,Grande,Whole Milk,
tea,Chai Tea Latte,16,240,40,4.5,2,0,20,115,45,0,42,8,95,Grande,2% Milk,
tea,Chai Tea Latte,16,240,30,3.5,0,0,0,90,47,1,43,6,95,Grande,Soy (United States),
tea,Chai Tea Latte,20,230,40,4.5,0,0,0,130,48,1,43,2,120,Venti,Almond,
tea,Chai Tea Latte,20,260,50,6,6,0,0,120,52,0,48,1,120,Venti,Coconut,
tea,Chai Tea Latte,20,260,5,0,0,0,5,135,57,0,54,10,120,Venti,Nonfat milk,
tea,Chai Tea Latte,20,340,80,9,5,0,30,135,56,0,53,10,120,Venti,Whole Milk,
tea,Chai Tea Latte,20,310,50,6,3,0,25,150,56,0,53,10,120,Venti,2% Milk,
tea,Chai Tea Latte,20,310,40,4.5,0.5,0,0,115,60,1,54,8,120,Venti,Soy (United States),
tea,Citrus Defender,8,80,0,0,0,0,0,10,20,0,17,0,40,Short,,
tea,Citrus Defender,12,100,0,0,0,0,0,15,26,0,23,0,40,Tall,,
tea,Citrus Defender,16,160,0,0,0,0,0,20,39,0,35,0,40,Grande,,
tea,Citrus Defender,20,180,0,0,0,0,0,20,45,0,41,0,40,Venti,,
tea,Comfort Wellness Brewed Tea,8,0,0,0,0,0,0,0,0,0,0,0,0,Short,,
tea,Comfort Wellness Brewed Tea,12,0,0,0,0,0,0,0,0,0,0,0,0,Tall,,
tea,Comfort Wellness Brewed Tea,16,0,0,0,0,0,0,0,0,0,0,0,0,Grande,,
tea,Comfort Wellness Brewed Tea,20,0,0,0,0,0,0,0,0,0,0,0,0,Venti,,
tea,Defense Wellness Brewed Tea,8,5,0,0,0,0,0,0,2,0,1,0,25–40,Short,,
tea,Defense Wellness Brewed Tea,12,5,0,0,0,0,0,0,2,0,1,0,25–40,Tall,,
tea,Defense Wellness Brewed Tea,16,10,0,0,0,0,0,5,3,0,2,0,40,Grande,,
tea,Defense Wellness Brewed Tea,20,10,0,0,0,0,0,5,3,0,2,0,40,Venti,,
tea,Emperor's Cloud and Mist® Green Tea,8,0,0,0,0,0,0,0,0,0,0,0,0–15,Short,,
tea,Emperor's Cloud and Mist® Green Tea,12,0,0,0,0,0,0,0,0,0,0,0,0–15,Tall,,
tea,Emperor's Cloud and Mist® Green Tea,16,0,0,0,0,0,0,0,0,0,0,0,15–25,Grande,,
tea,Emperor's Cloud and Mist® Green Tea,20,0,0,0,0,0,0,0,0,0,0,0,15–25,Venti,,
tea,Honey Citrus Mint Tea,8,70,0,0,0,0,0,0,18,0,16,0,15,Short,,
tea,Honey Citrus Mint Tea,12,90,0,0,0,0,0,0,24,0,22,0,15,Tall,,
tea,Honey Citrus Mint Tea,16,140,0,0,0,0,0,0,36,0,33,0,15,Grande,,
tea,Honey Citrus Mint Tea,20,160,0,0,0,0,0,0,42,0,38,0,15,Venti,,
tea,Iced Blueberry Black Tea,12,70,0,0,0,0,0,10,18,0,16,0,20–25,Tall,,
tea,Iced Blueberry Black Tea,16,100,0,0,0,0,0,15,24,0,21,0,25–30,Grande,,
tea,Iced Blueberry Black Tea,24,150,0,0,0,0,0,20,36,0,32,0,40–45,Venti Iced,,
tea,Iced Blueberry Black Tea,30,190,0,0,0,0,0,25,45,0,40,0,50–55,Trenta Iced,,
tea,Iced Blueberry Black Tea Lemonade,12,90,0,0,0,0,0,10,23,0,20,0,20–25,Tall,,
tea,Iced Blueberry Black Tea Lemonade,16,120,0,0,0,0,0,15,30,0,27,0,25–30,Grande,,
tea,Iced Blueberry Black Tea Lemonade,24,180,0,0,0,0,0,20,45,0,41,0,40–45,Venti Iced,,
tea,Iced Blueberry Black Tea Lemonade,30,230,0,0,0,0,0,25,57,0,52,0,50–55,Trenta Iced,,
tea,Iced Chai Tea Latte,12,140,20,2.5,0,0,0,75,29,1,26,1,70,Tall,Almond,
tea,Iced Chai Tea Latte,12,150,30,3.5,3,0,0,70,31,0,29,1,70,Tall,Coconut,
tea,Iced Chai Tea Latte,12,150,0,0,0,0,5,75,33,0,31,6,70,Tall,Nonfat milk,
tea,Iced Chai Tea Latte,12,190,45,5,3,0,15,75,33,0,31,5,70,Tall,Whole Milk,
tea,Iced Chai Tea Latte,12,180,25,3,1.5,0,10,80,33,0,31,5,70,Tall,2% Milk,
tea,Iced Chai Tea Latte,12,180,20,2.5,0,0,0,70,35,1,32,5,70,Tall,Soy (United States),
tea,Iced Chai Tea Latte,16,180,30,3.5,0,0,0,105,38,1,35,2,95,Grande,Almond,
tea,Iced Chai Tea Latte,16,200,40,4.5,4.5,0,0,95,41,0,38,1,95,Grande,Coconut,
tea,Iced Chai Tea Latte,16,200,0,0,0,0,5,100,44,0,42,8,95,Grande,Nonfat milk,
tea,Iced Chai Tea Latte,16,260,60,7,4,0,20,105,44,0,42,7,95,Grande,Whole Milk,
tea,Iced Chai Tea Latte,16,240,40,4,2,0,15,110,44,0,42,7,95,Grande,2% Milk,
tea,Iced Chai Tea Latte,16,240,30,3.5,0,0,0,90,47,1,43,6,95,Grande,Soy (United States),
tea,Iced Chai Tea Latte,24,270,45,5,0,0,0,140,57,2,52,3,145,Venti Iced,Almond,
tea,Iced Chai Tea Latte,24,300,60,6,6,0,0,135,61,0,57,1,145,Venti Iced,Coconut,
tea,Iced Chai Tea Latte,24,300,5,0,0,0,5,140,65,0,62,11,145,Venti Iced,Nonfat milk,
tea,Iced Chai Tea Latte,24,380,90,9,5,0,30,140,65,0,61,10,145,Venti Iced,Whole Milk,
tea,Iced Chai Tea Latte,24,350,50,6,3,0,25,160,65,0,61,10,145,Venti Iced,2% Milk,
tea,Iced Chai Tea Latte,24,350,40,4.5,0.5,0,0,130,70,1,63,9,145,Venti Iced,Soy (United States),
tea,Iced Guava White Tea,12,80,0,0,0,0,0,15,20,0,17,0,15–20,Tall,,
tea,Iced Guava White Tea,16,110,0,0,0,0,0,20,27,0,23,0,20–25,Grande,,
tea,Iced Guava White Tea,24,160,0,0,0,0,0,30,40,0,35,0,30–35,Venti Iced,,
tea,Iced Guava White Tea,30,210,0,0,0,0,0,40,51,0,44,1,40–45,Trenta Iced,,
tea,Iced Guava White Tea Lemonade,12,100,0,0,0,0,0,15,25,0,22,0,15–20,Tall,,
tea,Iced Guava White Tea Lemonade,16,130,0,0,0,0,0,20,33,0,29,0,20–25,Grande,,
tea,Iced Guava White Tea Lemonade,24,200,0,0,0,0,0,30,49,0,43,1,30–35,Venti Iced,,
tea,Iced Guava White Tea Lemonade,30,250,0,0,0,0,0,35,63,0,55,1,40–45,Trenta Iced,,
tea,Iced Matcha Green Tea Latte,20,210,70,7,0.5,0,0,190,32,4,28,4,110,Tall,Almond,
tea,Iced Matcha Green Tea Latte,12,110,35,4,3.5,0,0,85,18,1,17,1,55,Tall,Coconut,
tea,Iced Matcha Green Tea Latte,12,110,0,0,0,0,5,75,21,1,20,7,55,Tall,Nonfat milk,
tea,Iced Matcha Green Tea Latte,12,160,60,6,3.5,0,20,85,21,1,20,6,55,Tall,Whole Milk,
tea,Iced Matcha Green Tea Latte,12,140,35,4,2.5,0,15,90,21,1,20,7,55,Tall,2% Milk,
tea,Iced Matcha Green Tea Latte,12,150,30,3,0,0,0,75,23,2,20,6,55,Tall,Soy (United States),
tea,Iced Matcha Green Tea Latte,12,100,30,3,0,0,0,80,16,2,14,2,55,Grande,Almond,
tea,Iced Matcha Green Tea Latte,16,160,45,5,4.5,0,0,115,26,2,24,2,80,Grande,Coconut,
tea,Iced Matcha Green Tea Latte,16,160,5,0,0,0,5,110,30,1,28,9,80,Grande,Nonfat milk,
tea,Iced Matcha Green Tea Latte,16,230,70,8,4.5,0,25,110,29,1,28,9,80,Grande,Whole Milk,
tea,Iced Matcha Green Tea Latte,16,200,45,5,3,0,20,120,29,1,28,9,80,Grande,2% Milk,
tea,Iced Matcha Green Tea Latte,16,200,35,4,0.5,0,0,100,33,2,29,8,80,Grande,Soy (United States),
tea,Iced Matcha Green Tea Latte,16,140,40,4,0,0,0,105,23,2,21,2,80,Venti Iced,Almond,
tea,Iced Matcha Green Tea Latte,24,220,70,8,7,0,0,170,36,2,33,2,110,Venti Iced,Coconut,
tea,Iced Matcha Green Tea Latte,24,230,5,0.5,0,0,5,160,42,2,40,14,110,Venti Iced,Nonfat milk,
tea,Iced Matcha Green Tea Latte,24,330,110,12,7,0,35,170,41,2,39,13,110,Venti Iced,Whole Milk,
tea,Iced Matcha Green Tea Latte,24,280,70,8,4.5,0,30,180,41,2,39,13,110,Venti Iced,2% Milk,
tea,Iced Matcha Green Tea Latte,24,290,50,6,1,0,0,150,47,3,41,12,110,Venti Iced,Soy (United States),
tea,Iced Peach Green Tea,12,80,0,0,0,0,0,15,19,0,17,0,20–25,Tall,,
tea,Iced Peach Green Tea,16,100,0,0,0,0,0,20,25,0,23,0,25–30,Grande,,
tea,Iced Peach Green Tea,24,150,0,0,0,0,0,30,38,0,34,0,40–45,Venti Iced,,
tea,Iced Peach Green Tea,30,190,0,0,0,0,0,35,48,0,43,0,50–55,Trenta Iced,,
tea,Iced Peach Green Tea Lemonade,12,100,0,0,0,0,0,15,24,0,21,0,20–25,Tall,,
tea,Iced Peach Green Tea Lemonade,16,130,0,0,0,0,0,20,31,0,29,0,25–30,Grande,,
tea,Iced Peach Green Tea Lemonade,24,190,0,0,0,0,0,30,47,0,43,0,40–45,Venti Iced,,
tea,Iced Peach Green Tea Lemonade,30,240,0,0,0,0,0,35,60,0,54,0,50–55,Trenta Iced,,
tea,Jade Citrus Mint Green Tea,8,0,0,0,0,0,0,0,0,0,0,0,15–25,Short,,
tea,Jade Citrus Mint Green Tea,12,0,0,0,0,0,0,0,0,0,0,0,15–25,Tall,,
tea,Jade Citrus Mint Green Tea,16,0,0,0,0,0,0,0,0,0,0,0,40+,Grande,,
tea,Jade Citrus Mint Green Tea,20,0,0,0,0,0,0,0,0,0,0,0,40+,Venti,,
tea,Jade Citrus Mint™ Brewed Tea,8,0,0,0,0,0,0,0,0,0,0,0,15–25,Short,,
tea,Jade Citrus Mint™ Brewed Tea,12,0,0,0,0,0,0,0,0,0,0,0,15–25,Tall,,
tea,Jade Citrus Mint™ Brewed Tea,16,0,0,0,0,0,0,0,0,0,0,0,40,Grande,,
tea,Jade Citrus Mint™ Brewed Tea,20,0,0,0,0,0,0,0,0,0,0,0,40,Venti,,
tea,Matcha Green Tea Latte,20,160,40,4.5,0,0,0,125,30,1,28,2,40,Short,Almond,
tea,Matcha Green Tea Latte,8,80,35,3.5,3.5,0,0,65,11,0,11,1,30,Short,Coconut,
tea,Matcha Green Tea Latte,8,80,0,0,0,0,5,70,14,0,14,6,30,Short,Nonfat milk,
tea,Matcha Green Tea Latte,8,130,50,6,3,0,15,75,14,0,14,6,30,Short,Whole Milk,
tea,Matcha Green Tea Latte,8,110,30,3.5,2,0,15,80,14,0,14,6,30,Short,2% Milk,
tea,Matcha Green Tea Latte,8,110,25,3,0,0,0,65,17,1,14,5,30,Short,Soy (United States),
tea,Matcha Green Tea Latte,8,70,25,3,0,0,0,75,9,1,8,1,30,Tall,Almond,
tea,Matcha Green Tea Latte,12,140,50,6,6,0,0,105,21,1,19,1,55,Tall,Coconut,
tea,Matcha Green Tea Latte,12,140,5,0,0,0,5,115,25,1,24,10,55,Tall,Nonfat milk,
tea,Matcha Green Tea Latte,12,220,80,9,5,0,25,115,25,1,24,9,55,Tall,Whole Milk,
tea,Matcha Green Tea Latte,12,190,50,5,3.5,0,20,125,25,1,24,10,55,Tall,2% Milk,
tea,Matcha Green Tea Latte,12,190,40,4.5,0.5,0,0,105,29,2,25,8,55,Tall,Soy (United States),
tea,Matcha Green Tea Latte,12,120,40,4.5,0,0,0,115,17,2,15,2,55,Grande,Almond,
tea,Matcha Green Tea Latte,16,190,70,8,7,0,0,135,29,1,27,2,80,Grande,Coconut,
tea,Matcha Green Tea Latte,16,190,5,0,0,0,5,140,34,1,33,12,80,Grande,Nonfat milk,
tea,Matcha Green Tea Latte,16,280,100,11,6,0,35,150,34,1,32,12,80,Grande,Whole Milk,
tea,Matcha Green Tea Latte,16,240,60,7,4.5,0,25,160,34,1,32,12,80,Grande,2% Milk,
tea,Matcha Green Tea Latte,16,250,50,6,0.5,0,0,130,39,3,34,10,80,Grande,Soy (United States),
tea,Matcha Green Tea Latte,16,160,50,6,0,0,0,150,24,3,21,3,80,Venti,Almond,
tea,Matcha Green Tea Latte,20,250,90,10,9,0,0,180,38,2,36,2,110,Venti,Coconut,
tea,Matcha Green Tea Latte,20,250,5,0.5,0,0,10,190,45,2,44,16,110,Venti,Nonfat milk,
tea,Matcha Green Tea Latte,20,370,130,15,8,0,45,190,45,2,43,15,110,Venti,Whole Milk,
tea,Matcha Green Tea Latte,20,320,80,9,6,0,35,210,45,2,43,16,110,Venti,2% Milk,
tea,Matcha Green Tea Latte,20,330,70,7,1,0,0,170,52,3,45,14,110,Venti,Soy (United States),
tea,Matcha Lemonade,12,90,0,0,0,0,0,10,21,1,19,1,55,Tall,,
tea,Matcha Lemonade,16,120,0,0,0,0,0,10,29,1,27,1,80,Grande,,
tea,Matcha Lemonade,24,170,0,0,0,0,0,20,41,2,38,1,110,Venti Iced,,
tea,Mint Majesty™ Herbal Tea,8,0,0,0,0,0,0,0,0,0,0,0,0,Short,,
tea,Mint Majesty™ Herbal Tea,12,0,0,0,0,0,0,0,0,0,0,0,0,Tall,,
tea,Mint Majesty™ Herbal Tea,16,0,0,0,0,0,0,0,0,0,0,0,0,Grande,,
tea,Mint Majesty™ Herbal Tea,20,0,0,0,0,0,0,0,0,0,0,0,0,Venti,,
tea,Peach Tranquility® Herbal Tea,8,0,0,0,0,0,0,0,0,0,0,0,0,Short,,
tea,Peach Tranquility® Herbal Tea,12,0,0,0,0,0,0,0,0,0,0,0,0,Tall,,
tea,Peach Tranquility® Herbal Tea,16,0,0,0,0,0,0,0,0,0,0,0,0,Grande,,
tea,Peach Tranquility® Herbal Tea,20,0,0,0,0,0,0,0,0,0,0,0,0,Venti,,
tea,Rev Up Wellness Brewed Tea,8,0,0,0,0,0,0,0,0,0,0,0,40,Short,,
tea,Rev Up Wellness Brewed Tea,12,0,0,0,0,0,0,0,0,0,0,0,40,Tall,,
tea,Rev Up Wellness Brewed Tea,16,0,0,0,0,0,0,0,0,0,0,0,40,Grande,,
